essai;P6_reel;E1;V;E2;P1_reel;Lq1_reel;Lq2_reel;Lq_reel;Lq_target_x;E1.1;E1.2;E1.3;E2.1;E2.2;E2.3;E2.4;round_P6;date;condition;F1;F2;F3;F4;F5;P1_target;C;P2;Lt;Lq_target_y;P3;P4;P5;P6_target
392312.0;7.04;72.8;185.75;659;;;;;;71.1;69.0;78.4;229;243;204;202;7.0;2019-11-26;3;FME;25.0;1065.0;1900.0;595.0;15.0;1;120.0;G;0.065;12.0;8;84;7.0
392312.0;7.04;80.9;185.75;742;;;;;;79.1;78.6;85.0;102;78;155;130;7.0;2019-11-26;3;FME;25.0;1065.0;1900.0;595.0;15.0;1;120.0;G;0.065;12.0;8;84;7.0
392312.0;7.04;79.4;185.75;769;;;;;;81.8;78.5;77.8;153;134;112;105;7.0;2019-11-26;3;FME;25.0;1065.0;1900.0;595.0;15.0;1;120.0;G;0.065;12.0;8;84;7.0
392312.0;7.04;79.8;185.75;766;;;;;;77.9;80.1;81.5;159;218;94;122;7.0;2019-11-26;3;FME;25.0;1065.0;1900.0;595.0;15.0;1;120.0;G;0.065;12.0;8;84;7.0
392312.0;9.23;76.8;185.75;696;;9.34;8.4;;;73.9;74.8;81.8;;;;;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;80.7;185.75;821;;7.49;7.24;;;84.1;79.4;78.7;;;;;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;76.9;185.75;717;;7.52;7.55;;;77.5;68.5;84.8;;;;;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;71.6;185.75;747;;7.19;7.36;;;67.1;67.8;79.9;;;;;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;73.2;185.75;682;;;;;;61.0;75.8;82.8;125;127;125;112;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;78.9;185.75;764;;;;;;76.3;76.2;84.3;140;139;123;121;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;77.2;185.75;733;;;;;;77.9;74.6;79.1;176;180;182;180;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392312.0;9.23;76.1;185.75;751;;;;;;74.6;75.1;78.6;124;171;172;184;9.0;2019-11-26;3c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;12.0;8;108;9.0
392313.0;7.04;73.6;185.75;707;;9.04;8.74;;;67.8;74.3;78.7;;;;;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;76;185.75;802;;7.32;7.52;;;77.6;76.5;74.0;;;;;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;74.3;185.75;697;;8.22;7.41;;;80.7;72.7;69.7;;;;;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;73.4;185.75;737;;7.27;6.93;;;72.0;73.4;74.9;;;;;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;75.6;185.75;707;;;;;;73.3;78.5;75.0;65;59;130;87;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;78.8;185.75;749;;;;;;79.3;77.6;79.4;101;87;68;62;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;76.8;185.75;705;;;;;;79.2;74.4;77.0;118;121;131;120;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392313.0;7.04;73.3;185.75;718;;;;;;73.3;74.1;72.6;118;116;107;131;7.0;2019-11-26;4;FME;25.0;1065.0;1900.0;595.0;15.0;1;100.0;G;0.065;12.0;9.6;84;7.0
392314.0;3.2;85;185.75;920;;9.26;8.08;;;82.4;84.9;87.8;;;;;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;88.1;185.75;1053;;7.73;7.19;;;88.9;88.4;87.1;;;;;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;85.2;185.75;953;;7.39;7.55;;;83.7;86.3;85.7;;;;;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;86.6;185.75;1031;;7.29;6.94;;;86.4;87.3;86.2;;;;;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;86.8;185.75;930;;;;;;84.1;88.1;88.3;43;31;46;39;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;88.1;185.75;987;;;;;;90.0;86.4;88.0;53;39;55;47;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;87;185.75;974;;;;;;89.5;86.8;84.7;48;38;50;41;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;3.2;84.9;185.75;960;;;;;;82.2;85.4;87.1;53;49;40;44;3.0;2019-11-26;5b;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;48;3.0
392314.0;5.12;78;185.70833333333334;896;;9.12;8.53;;;76.8;77.2;80.0;;;;;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;82.3;185.70833333333334;982;;8.5;7.49;;;84.1;82.9;79.8;;;;;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;80.1;185.70833333333334;950;;7.41;7.12;;;82.7;79.3;78.3;;;;;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;79;185.70833333333334;993;;7.32;7.56;;;81.0;75.5;80.5;;;;;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;81.3;185.70833333333334;946;;;;;;77.7;81.0;85.4;61;47;73;65;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;83.2;185.70833333333334;1027;;;;;;83.1;84.3;82.1;56;45;50;50;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;80.2;185.70833333333334;957;;;;;;81.1;81.9;77.8;57;53;66;62;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;5.12;80.3;185.70833333333334;1012;;;;;;82.4;77.4;80.9;65;59;80;80;5.0;2019-11-26;5;FME;25.0;1065.0;1900.0;595.0;15.0;2;100.0;G;0.065;16.0;12.8;80;5.0
392314.0;7.04;81;185.70833333333334;956;;9.15;8.57;;;77.5;83.2;82.2;;;;;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;81.6;185.70833333333334;1018;;8.18;6.72;;;80.3;82.8;81.8;;;;;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;79.8;185.70833333333334;970;;7.28;7.28;;;78.6;81.1;79.6;;;;;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;79.2;185.70833333333334;972;;7.45;7.5;;;79.6;78.8;79.2;;;;;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;80.4;185.70833333333334;980;;;;;;74.9;82.1;84.1;55;57;74;76;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;81.6;185.70833333333334;977;;;;;;82.5;82.4;80.1;71;74;57;62;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;80.9;185.70833333333334;957;;;;;;79.2;79.5;83.8;104;125;67;61;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392314.0;7.04;80.5;185.70833333333334;995;;;;;;78.1;82.5;80.9;55;50;59;51;7.0;2019-11-26;5c;FME;25.0;1065.0;1900.0;1.2;15.0;0.05;120.0;G;0.065;16.0;10.666666666666666;112;7.0
392315.0;5.12;90.7;185.70833333333334;872;;9.67;8.04;;;86.6;94.5;91.0;;;;;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;96.4;185.70833333333334;1007;;7.35;7.25;;;96.5;94.6;98.0;;;;;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;93.9;185.70833333333334;958;;6.88;7.37;;;98.3;90.4;93.0;;;;;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;91.8;185.70833333333334;963;;7.18;6.72;;;92.6;91.7;91.1;;;;;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;94.3;185.70833333333334;898;;;;;;89.7;97.2;95.9;72;64;60;51;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;97.1;185.70833333333334;1012;;;;;;96.0;97.9;97.4;73;85;67;65;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;95.6;185.70833333333334;977;;;;;;99.5;94.0;93.2;69;63;74;76;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392315.0;5.12;92.5;185.70833333333334;913;;;;;;95.5;91.6;90.4;89;116;89;101;5.0;2019-11-26;6;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.065;16.0;10.666666666666666;80;5.0
392316.0;5.12;73.1;185.66666666666666;939;;8.9;7.72;;;69.0;74.2;76.0;;;;;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;75.7;185.66666666666666;1029;;7.28;7.23;;;77.5;74.9;74.6;;;;;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;73.1;185.66666666666666;891;;7.1;7.49;;;75.3;71.8;72.1;;;;;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;73.6;185.66666666666666;984;;6.6;6.24;;;74.7;74.3;71.9;;;;;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;73.5;185.66666666666666;911;;;;;;70.7;75.1;74.8;61;51;57;57;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;76;185.66666666666666;998;;;;;;76.2;75.8;75.9;46;41;55;58;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;72.2;185.66666666666666;911;;;;;;73.3;72.3;71.0;81;75;67;70;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392316.0;5.12;72.4;185.66666666666666;945;;;;;;71.8;72.4;72.9;71;60;94;109;5.0;2019-11-26;7;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;16.0;14.71264367816092;80;5.0
392317.0;3.2;100.3;185.625;944;;5.57;5.75;;;99.3;100.8;100.7;;;;;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;101.3;185.625;1011;;4.83;4.64;;;99.3;102.8;101.6;;;;;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;95.7;185.625;876;;4.74;4.77;;;88.9;94.2;95.0;;;;;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;94.5;185.625;998;;4.93;4.27;;;94.8;91.5;97.0;;;;;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;95.8;185.625;963;;;;;;95.3;91.9;100.4;82;68;115;99;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;97.9;185.625;997;;;;;;98.8;95.0;99.8;85;89;98;106;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;91.4;185.625;903;;;;;;92.8;91.2;90.1;124;122;143;130;3.0;;;;;;;;;;;;;;;;
392317.0;3.2;89.2;185.625;971;;;;;;95.5;86.9;85.1;164;199;124;139;3.0;;;;;;;;;;;;;;;;
392317.0;5.2;97.3;185.625;953;;5.58;5.2;;;96.8;97.1;97.8;;;;;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;95.4;185.625;935;;5.01;5.08;;;94.7;92.1;99.5;;;;;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;89;185.625;863;;4.67;5.0;;;90.6;89.5;86.8;;;;;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;92.1;185.625;986;;4.84;4.65;;;91.6;90.7;94.0;;;;;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;94.7;185.625;955;;;;;;90.1;97.1;96.7;81;86;109;123;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;94.9;185.625;973;;;;;;94.1;94.3;96.4;125;150;127;136;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;92.5;185.625;933;;;;;;90.9;91.3;95.3;179;187;170;184;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;5.2;92.3;185.625;985;;;;;;92.6;96.2;88.2;139;191;137;103;5.0;2019-11-26;8;FME;25.0;1065.0;1900.0;595.0;15.0;2;120.0;G;0.04;16.0;10.666666666666666;80;5.0
392317.0;7.04;93.7;185.625;999;;5.48;5.03;;;92.7;95.0;93.5;;;;;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;93.2;185.625;996;;5.02;4.81;;;94.0;92.6;93.0;;;;;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;88.1;185.625;899;;5.03;5.39;;;91.5;81.2;91.5;;;;;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;86.8;185.625;962;;4.61;4.36;;;84.8;87.3;88.2;;;;;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;93.4;185.625;974;;;;;;92.6;92.5;95.2;115;134;79;111;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;93.4;185.625;1001;;;;;;92.0;92.6;95.5;159;186;116;159;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;87.9;185.625;931;;;;;;89.5;87.1;87.2;217;283;187;201;7.0;;;;;;;;;;;;;;;;
392317.0;7.04;87.4;185.625;981;;;;;;86.8;88.2;87.2;256;335;221;235;7.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.3;185.58333333333334;1172;;6.05;5.47;;;76.4;77.2;78.3;;;;;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.2;185.58333333333334;1180;;5.61;5.15;;;79.3;76.6;75.9;;;;;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.4;185.58333333333334;1102;;4.96;4.86;;;78.1;77.5;76.8;;;;;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.8;185.58333333333334;1191;;4.85;4.82;;;76.5;79.0;77.7;;;;;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.4;185.58333333333334;1142;;;;;;75.1;78.8;78.3;56;42;45;46;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.4;185.58333333333334;1198;;;;;;76.8;77.7;77.7;56;46;55;62;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;77.5;185.58333333333334;1110;;;;;;77.7;76.5;78.3;79;79;82;80;3.0;;;;;;;;;;;;;;;;
392318.0;3.2;78.5;185.58333333333334;1218;;;;;;78.7;79.9;77.7;54;49;68;61;3.0;;;;;;;;;;;;;;;;
392318.0;5.12;75.7;185.58333333333334;1132;;6.08;5.56;;;74.1;76.2;76.7;;;;;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;76.8;185.58333333333334;1206;;5.02;5.19;;;77.5;76.9;76.0;;;;;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;76.8;185.58333333333334;1202;;4.9;4.95;;;79.0;73.4;78.0;;;;;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;76;185.58333333333334;1209;;4.78;4.66;;;75.8;76.7;75.5;;;;;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;75.5;185.58333333333334;1173;;;;;;74.0;76.3;76.1;61;57;52;47;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;76.5;185.58333333333334;1234;;;;;;77.2;75.7;76.5;74;83;81;81;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;75.6;185.58333333333334;1098;;;;;;77.1;75.9;73.9;153;147;112;112;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392318.0;5.12;76.8;185.58333333333334;1186;;;;;;74.8;78.7;76.8;110;126;109;128;5.0;2019-11-26;9;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.04;20.0;18.39080459770115;100;5.0
392319.0;3.2;75.7;185.16666666666666;1104;;8.72;8.26;;;72.8;78.3;76.0;;;;;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;77.6;185.16666666666666;1240;;7.22;7.36;;;79.4;76.1;77.4;;;;;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;76.5;185.16666666666666;1162;;7.17;7.51;;;76.8;75.9;76.7;;;;;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;79.9;185.16666666666666;1361;;6.93;6.98;;;79.5;78.2;82.0;;;;;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;76.1;185.16666666666666;1139;;;;;;73.3;76.8;78.3;46;46;44;40;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;78.5;185.16666666666666;1257;;;;;;79.5;77.4;78.6;40;41;52;46;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;75.7;185.16666666666666;1141;;;;;;76.5;74.5;76.2;52;46;65;49;3.0;;;;;;;;;;;;;;;;
392319.0;3.2;76.7;185.16666666666666;1189;;;;;;78.0;76.9;75.1;49;55;54;41;3.0;;;;;;;;;;;;;;;;
392319.0;5.12;71.7;185.125;1154;;8.63;8.04;;;69.5;71.3;74.4;;;;;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;74;185.125;1297;;7.38;7.12;;;74.6;74.0;73.5;;;;;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;72.6;185.125;1130;;7.04;7.17;;;76.2;72.7;69.0;;;;;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;72.1;185.125;1148;;6.75;7.2;;;72.0;71.8;72.4;;;;;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;73.5;185.125;1202;;;;;;72.9;72.9;74.7;49;37;45;39;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;73.2;185.125;1228;;;;;;72.6;72.0;74.9;70;63;53;47;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;72.2;185.125;1103;;;;;;74.5;69.5;72.4;96;79;88;87;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392319.0;5.12;71.9;185.125;1138;;;;;;71.6;70.5;73.5;71;70;84;103;5.0;2019-11-26;10;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;71.4;185.125;1082;;9.04;8.16;;;69.6;71.6;73.0;;;;;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;74.7;185.125;1269;;7.36;6.67;;;75.3;75.0;73.7;;;;;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;73.8;185.125;1163;;7.33;6.83;;;73.7;74.3;73.3;;;;;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;73.3;185.125;1183;;6.93;7.26;;;74.3;72.6;73.1;;;;;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;73.3;185.125;1119;;;;;;72.1;73.5;74.2;54;52;48;50;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;74.1;185.125;1243;;;;;;75.8;74.6;72.1;53;50;61;61;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;73.7;185.125;1175;;;;;;74.4;73.9;72.8;66;58;53;53;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392320.0;5.12;74.2;185.125;1198;;;;;;73.7;74.4;74.6;55;59;53;57;5.0;2019-11-26;11;FME;25.0;1065.0;1900.0;595.0;15.0;2;87.0;G;0.065;20.0;18.39080459770115;100;5.0
392321.0;5.12;94.9;188.125;684;;7.53;6.78;;;93.3;98.0;93.5;;;;;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;88.6;188.125;653;;6.24;5.62;;;83.1;93.7;89.1;;;;;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;94.7;188.125;756;;5.59;5.78;;;95.5;95.1;93.5;;;;;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;91.7;188.125;686;;7.18;6.57;;;90.3;87.5;97.2;;;;;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;85.6;188.125;660;;;;;;80.1;90.2;86.6;96;90;109;84;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;93;188.125;727;;;;;;96.3;88.7;94.1;103;80;147;128;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;96;188.125;771;;;;;;98.5;96.8;92.7;100;119;95;90;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;5.12;95.4;188.125;702;;;;;;92.0;94.5;99.7;96;100;52;56;5.0;2019-11-27;1b;Cold;25.0;1065.0;1900.0;1.2;17.5;0.05;120.0;G;0.05;12.0;8;60;5.0
392321.0;7.04;93.3;188.125;679;;7.58;6.27;;;90.5;94.7;94.7;;;;;7.0;2019-11-27;1;Cold;25.0;1065.0;1900.0;1.2;17.5;1;120.0;G;0.05;12.0;8;84;7.0
392321.0;7.04;91.4;188.125;691;;5.67;5.29;;;88.2;86.7;99.2;;;;;7.0;2019-11-27;1;Cold;25.0;1065.0;1900.0;1.2;17.5;1;120.0;G;0.05;12.0;8;84;7.0
